timestamp,position,speed,angular_velocity
1748487656903,0.042033,0.001552,0.000000
1748487656911,0.042043,0.001552,0.000000
1748487656919,0.042053,0.001552,0.000000
1748487656927,0.042064,0.001552,0.000000
1748487656935,0.042073,0.001552,0.000000
1748487656943,0.042083,0.001552,0.000000
1748487656951,0.042093,0.001552,0.000000
1748487656959,0.042103,0.001552,0.000000
1748487656967,0.042114,0.001552,0.000000
1748487656975,0.042124,0.001552,0.000000
1748487656983,0.042133,0.001552,0.000000
1748487656991,0.042144,0.001552,0.000000
1748487656999,0.042154,0.001552,0.000000
1748487657007,0.042165,0.001552,0.000000
1748487657016,0.042176,0.001552,0.000000
1748487657023,0.042186,0.001552,0.000000
1748487657031,0.042195,0.001552,0.000000
1748487657039,0.042207,0.001552,0.000000
1748487657047,0.042218,0.001552,0.000000
1748487657055,0.042228,0.001552,0.000000
1748487657063,0.042239,0.001552,0.000000
1748487657071,0.042510,0.000432,0.000000
1748487657079,0.042520,0.000432,0.000000
1748487657087,0.042533,0.000432,0.000000
1748487657095,0.042544,0.000432,0.000000
1748487657103,0.042556,0.000432,0.000000
1748487657111,0.042567,0.000432,0.000000
1748487657119,0.042578,0.000432,0.000000
1748487657127,0.042588,0.000432,0.000000
1748487657135,0.042601,0.000432,0.000000
1748487657143,0.042613,0.000432,0.000000
1748487657151,0.042623,0.000432,0.000000
1748487657159,0.042634,0.000432,0.000000
1748487657167,0.042645,0.000432,0.000000
1748487657175,0.042656,0.000432,0.000000
1748487657183,0.042667,0.000432,0.000000
1748487657191,0.042678,0.000432,0.000000
1748487657199,0.042689,0.000432,0.000000
1748487657207,0.042700,0.000432,0.000000
1748487657215,0.042711,0.000432,0.000000
1748487657223,0.042723,0.000432,0.000000
1748487657232,0.042735,0.000432,0.000000
1748487657239,0.042739,0.000432,0.000000
1748487657247,0.042749,0.000432,0.000000
1748487657255,0.042748,0.000432,0.000000
1748487657263,0.042753,0.000432,0.000000
1748487657271,0.042757,0.000432,0.000000
1748487657280,0.042763,0.000432,0.000000
1748487657287,0.040839,0.003616,0.000000
1748487657295,0.040842,0.003616,0.000000
1748487657303,0.040846,0.003616,0.000000
1748487657311,0.040849,0.003616,0.000000
1748487657319,0.040853,0.003616,0.000000
1748487657327,0.040856,0.003616,0.000000
1748487657335,0.040860,0.003616,0.000000
1748487657343,0.040863,0.003616,0.000000
1748487657352,0.040866,0.003616,0.000000
1748487657359,0.040870,0.003616,0.000000
1748487657368,0.040874,0.003616,0.000000
1748487657375,0.040876,0.003616,0.000000
1748487657384,0.040880,0.003616,0.000000
1748487657391,0.040884,0.003616,0.000000
1748487657399,0.040888,0.003616,0.000000
1748487657407,0.040892,0.003616,0.000000
1748487657415,0.040895,0.003616,0.000000
1748487657423,0.040903,0.003616,0.000000
1748487657431,0.040907,0.003616,0.000000
1748487657439,0.040927,0.003616,0.000000
1748487657447,0.040938,0.003616,0.000000
1748487657455,0.040949,0.003616,0.000000
1748487657463,0.040960,0.003616,0.000000
1748487657471,0.041138,0.005227,0.000000
1748487657480,0.041150,0.005227,0.000000
1748487657487,0.041161,0.005227,0.000000
1748487657495,0.041173,0.005227,0.000000
1748487657503,0.041184,0.005227,0.000000
1748487657511,0.041195,0.005227,0.000000
1748487657520,0.041206,0.005227,0.000000
1748487657527,0.041218,0.005227,0.000000
1748487657535,0.041230,0.005227,0.000000
1748487657543,0.041240,0.005227,0.000000
1748487657551,0.041251,0.005227,0.000000
1748487657559,0.041261,0.005227,0.000000
1748487657567,0.041272,0.005227,0.000000
1748487657575,0.041284,0.005227,0.000000
1748487657584,0.041296,0.005227,0.000000
1748487657591,0.041306,0.005227,0.000000
1748487657599,0.041317,0.005227,0.000000
1748487657607,0.041328,0.005227,0.000000
1748487657615,0.041339,0.005227,0.000000
1748487657623,0.041351,0.005227,0.000000
1748487657631,0.041362,0.005227,0.000000
1748487657639,0.041372,0.005227,0.000000
1748487657647,0.041383,0.005227,0.000000
1748487657656,0.041394,0.005227,0.000000
1748487657663,0.041405,0.005227,0.000000
1748487657671,0.041953,0.003093,0.000000
1748487657679,0.041964,0.003093,0.000000
1748487657688,0.041974,0.003093,0.000000
1748487657695,0.041985,0.003093,0.000000
1748487657703,0.041996,0.003093,0.000000
1748487657711,0.042007,0.003093,0.000000
1748487657719,0.042019,0.003093,0.000000
1748487657727,0.042030,0.003093,0.000000
1748487657735,0.042040,0.003093,0.000000
1748487657743,0.042052,0.003093,0.000000
1748487657752,0.042064,0.003093,0.000000
1748487657760,0.042075,0.003093,0.000000
1748487657767,0.042086,0.003093,0.000000
1748487657776,0.042097,0.003093,0.000000
1748487657784,0.042108,0.003093,0.000000
1748487657792,0.042120,0.003093,0.000000
1748487657799,0.042131,0.003093,0.000000
1748487657807,0.042142,0.003093,0.000000
1748487657815,0.042153,0.003093,0.000000
1748487657823,0.042164,0.003093,0.000000
1748487657831,0.042174,0.003093,0.000000
1748487657839,0.042186,0.003093,0.000000
1748487657847,0.042196,0.003093,0.000000
1748487657856,0.042206,0.003093,0.000000
1748487657864,0.042217,0.003093,0.000000
1748487657871,0.042555,0.001797,0.000000
1748487657879,0.042565,0.001797,0.000000
1748487657887,0.042577,0.001797,0.000000
1748487657895,0.042588,0.001797,0.000000
1748487657903,0.042598,0.001797,0.000000
1748487657911,0.042609,0.001797,0.000000
1748487657920,0.042619,0.001797,0.000000
1748487657927,0.042630,0.001797,0.000000
1748487657935,0.042640,0.001797,0.000000
1748487657943,0.042651,0.001797,0.000000
1748487657952,0.042661,0.001797,0.000000
1748487657959,0.042671,0.001797,0.000000
1748487657967,0.042682,0.001797,0.000000
1748487657975,0.042693,0.001797,0.000000
1748487657983,0.042704,0.001797,0.000000
1748487657992,0.042714,0.001797,0.000000
1748487657999,0.042724,0.001797,0.000000
1748487658007,0.042735,0.001797,0.000000
1748487658015,0.042746,0.001797,0.000000
1748487658023,0.042756,0.001797,0.000000
1748487658031,0.042767,0.001797,0.000000
1748487658039,0.042779,0.001797,0.000000
1748487658047,0.042790,0.001797,0.000000
1748487658055,0.042802,0.001797,0.000000
1748487658063,0.042814,0.001797,0.000000
1748487658071,0.043131,0.001861,0.000000
1748487658079,0.043142,0.001861,0.000000
1748487658088,0.043154,0.001861,0.000000
1748487658095,0.043165,0.001861,0.000000
1748487658104,0.043178,0.001861,0.000000
1748487658111,0.043190,0.001861,0.000000
1748487658120,0.043202,0.001861,0.000000
1748487658127,0.043214,0.001861,0.000000
1748487658135,0.043227,0.001861,0.000000
1748487658143,0.043239,0.001861,0.000000
1748487658151,0.043252,0.001861,0.000000
1748487658159,0.043265,0.001861,0.000000
1748487658167,0.043278,0.001861,0.000000
1748487658175,0.043290,0.001861,0.000000
1748487658183,0.043302,0.001861,0.000000
1748487658191,0.043314,0.001861,0.000000
1748487658199,0.043327,0.001861,0.000000
1748487658207,0.043340,0.001861,0.000000
1748487658215,0.043351,0.001861,0.000000
1748487658223,0.043364,0.001861,0.000000
1748487658232,0.043377,0.001861,0.000000
1748487658239,0.043382,0.001861,0.000000
1748487658248,0.043394,0.001861,0.000000
1748487658255,0.043394,0.001861,0.000000
1748487658263,0.043400,0.001861,0.000000
1748487658271,0.043405,0.001861,0.000000
1748487658279,0.043411,0.001861,0.000000
1748487658287,0.042551,0.005868,0.000000
1748487658295,0.042556,0.005868,0.000000
1748487658303,0.042562,0.005868,0.000000
1748487658311,0.042567,0.005868,0.000000
1748487658319,0.042573,0.005868,0.000000
1748487658327,0.042579,0.005868,0.000000
1748487658335,0.042585,0.005868,0.000000
1748487658343,0.042589,0.005868,0.000000
1748487658351,0.042595,0.005868,0.000000
1748487658360,0.042601,0.005868,0.000000
1748487658367,0.042606,0.005868,0.000000
1748487658376,0.042612,0.005868,0.000000
1748487658384,0.042618,0.005868,0.000000
1748487658392,0.042622,0.005868,0.000000
1748487658400,0.042627,0.005868,0.000000
1748487658407,0.042633,0.005868,0.000000
1748487658415,0.042637,0.005868,0.000000
1748487658423,0.042642,0.005868,0.000000
1748487658431,0.042647,0.005868,0.000000
1748487658439,0.042652,0.005868,0.000000
1748487658447,0.042658,0.005868,0.000000
1748487658456,0.042663,0.005868,0.000000
1748487658463,0.042668,0.005868,0.000000
1748487658471,0.042982,0.006078,0.000000
1748487658479,0.042993,0.006078,0.000000
1748487658487,0.042993,0.006078,0.000000
1748487658496,0.043003,0.006078,0.000000
1748487658503,0.043026,0.006078,0.000000
1748487658511,0.043037,0.006078,0.000000
1748487658520,0.043050,0.006078,0.000000
1748487658528,0.043062,0.006078,0.000000
1748487658535,0.043074,0.006078,0.000000
1748487658543,0.043087,0.006078,0.000000
1748487658552,0.043099,0.006078,0.000000
1748487658559,0.043111,0.006078,0.000000
1748487658567,0.043123,0.006078,0.000000
1748487658575,0.043136,0.006078,0.000000
1748487658583,0.043147,0.006078,0.000000
1748487658592,0.043160,0.006078,0.000000
1748487658599,0.043172,0.006078,0.000000
1748487658607,0.043185,0.006078,0.000000
1748487658615,0.043197,0.006078,0.000000
1748487658624,0.043211,0.006078,0.000000
1748487658631,0.043224,0.006078,0.000000
1748487658640,0.043238,0.006078,0.000000
1748487658647,0.043251,0.006078,0.000000
1748487658656,0.043263,0.006078,0.000000
1748487658664,0.043276,0.006078,0.000000
1748487658671,0.043567,0.007184,0.000000
1748487658679,0.043580,0.007184,0.000000
1748487658687,0.043593,0.007184,0.000000
1748487658695,0.043606,0.007184,0.000000
1748487658703,0.043619,0.007184,0.000000
1748487658711,0.043631,0.007184,0.000000
1748487658719,0.043646,0.007184,0.000000
1748487658727,0.043659,0.007184,0.000000
1748487658735,0.043672,0.007184,0.000000
1748487658743,0.043687,0.007184,0.000000
1748487658751,0.043700,0.007184,0.000000
1748487658759,0.043713,0.007184,0.000000
1748487658767,0.043728,0.007184,0.000000
1748487658775,0.043742,0.007184,0.000000
1748487658783,0.043755,0.007184,0.000000
1748487658791,0.043769,0.007184,0.000000
1748487658799,0.043783,0.007184,0.000000
1748487658807,0.043797,0.007184,0.000000
1748487658815,0.043812,0.007184,0.000000
1748487658824,0.043826,0.007184,0.000000
1748487658831,0.043840,0.007184,0.000000
1748487658839,0.043855,0.007184,0.000000
1748487658847,0.043870,0.007184,0.000000
1748487658856,0.043884,0.007184,0.000000
1748487658863,0.043900,0.007184,0.000000
1748487658871,0.044498,0.004926,0.000000
1748487658879,0.044513,0.004926,0.000000
1748487658887,0.044528,0.004926,0.000000
1748487658895,0.044544,0.004926,0.000000
1748487658903,0.044559,0.004926,0.000000
1748487658911,0.044574,0.004926,0.000000
1748487658919,0.044589,0.004926,0.000000
1748487658927,0.044605,0.004926,0.000000
1748487658935,0.044621,0.004926,0.000000
1748487658943,0.044635,0.004926,0.000000
1748487658952,0.044650,0.004926,0.000000
1748487658959,0.044665,0.004926,0.000000
1748487658967,0.044680,0.004926,0.000000
1748487658975,0.044694,0.004926,0.000000
1748487658983,0.044709,0.004926,0.000000
1748487658992,0.044725,0.004926,0.000000
1748487658999,0.044739,0.004926,0.000000
1748487659007,0.044756,0.004926,0.000000
1748487659015,0.044772,0.004926,0.000000
1748487659024,0.044787,0.004926,0.000000
1748487659031,0.044803,0.004926,0.000000
1748487659039,0.044819,0.004926,0.000000
1748487659047,0.044834,0.004926,0.000000
1748487659055,0.044849,0.004926,0.000000
1748487659063,0.044865,0.004926,0.000000
1748487659071,0.045256,0.003881,0.000000
1748487659079,0.045271,0.003881,0.000000
1748487659087,0.045286,0.003881,0.000000
1748487659096,0.045300,0.003881,0.000000
1748487659104,0.045315,0.003881,0.000000
1748487659111,0.045331,0.003881,0.000000
1748487659119,0.045345,0.003881,0.000000
1748487659127,0.045362,0.003881,0.000000
1748487659135,0.045378,0.003881,0.000000
1748487659143,0.045393,0.003881,0.000000
1748487659151,0.045409,0.003881,0.000000
1748487659160,0.045425,0.003881,0.000000
1748487659167,0.045441,0.003881,0.000000
1748487659175,0.045456,0.003881,0.000000
1748487659183,0.045473,0.003881,0.000000
1748487659192,0.045489,0.003881,0.000000
1748487659199,0.045505,0.003881,0.000000
1748487659207,0.045521,0.003881,0.000000
1748487659215,0.045536,0.003881,0.000000
1748487659224,0.045551,0.003881,0.000000
1748487659232,0.045569,0.003881,0.000000
1748487659239,0.045577,0.003881,0.000000
1748487659247,0.045591,0.003881,0.000000
1748487659255,0.045594,0.003881,0.000000
1748487659263,0.045602,0.003881,0.000000
1748487659271,0.045610,0.003881,0.000000
1748487659279,0.045619,0.003881,0.000000
1748487659287,0.043695,0.001326,0.000000
1748487659295,0.043702,0.001326,0.000000
1748487659303,0.043709,0.001326,0.000000
1748487659311,0.043715,0.001326,0.000000
1748487659319,0.043723,0.001326,0.000000
1748487659327,0.043730,0.001326,0.000000
1748487659335,0.043738,0.001326,0.000000
1748487659343,0.043745,0.001326,0.000000
1748487659351,0.043753,0.001326,0.000000
1748487659360,0.043760,0.001326,0.000000
1748487659367,0.043767,0.001326,0.000000
1748487659375,0.043775,0.001326,0.000000
1748487659383,0.043783,0.001326,0.000000
1748487659392,0.043791,0.001326,0.000000
1748487659399,0.043798,0.001326,0.000000
1748487659407,0.043806,0.001326,0.000000
1748487659415,0.043814,0.001326,0.000000
1748487659424,0.043823,0.001326,0.000000
1748487659431,0.043830,0.001326,0.000000
1748487659439,0.043837,0.001326,0.000000
1748487659447,0.043845,0.001326,0.000000
1748487659456,0.043853,0.001326,0.000000
1748487659464,0.043862,0.001326,0.000000
1748487659471,0.044357,0.002623,0.000000
1748487659479,0.044365,0.002623,0.000000
1748487659487,0.044378,0.002623,0.000000
1748487659496,0.044380,0.002623,0.000000
1748487659504,0.044395,0.002623,0.000000
1748487659511,0.044421,0.002623,0.000000
1748487659519,0.044437,0.002623,0.000000
1748487659528,0.044453,0.002623,0.000000
1748487659535,0.044468,0.002623,0.000000
1748487659544,0.044485,0.002623,0.000000
1748487659551,0.044501,0.002623,0.000000
1748487659560,0.044516,0.002623,0.000000
1748487659567,0.044533,0.002623,0.000000
1748487659575,0.044549,0.002623,0.000000
1748487659584,0.044565,0.002623,0.000000
1748487659592,0.044581,0.002623,0.000000
1748487659599,0.044598,0.002623,0.000000
1748487659607,0.044613,0.002623,0.000000
1748487659615,0.044629,0.002623,0.000000
1748487659623,0.044646,0.002623,0.000000
1748487659631,0.044661,0.002623,0.000000
1748487659639,0.044679,0.002623,0.000000
1748487659647,0.044695,0.002623,0.000000
1748487659655,0.044711,0.002623,0.000000
1748487659664,0.044728,0.002623,0.000000
1748487659671,0.045279,0.010894,0.000000
1748487659679,0.045295,0.010894,0.000000
1748487659687,0.045312,0.010894,0.000000
1748487659696,0.045329,0.010894,0.000000
1748487659704,0.045344,0.010894,0.000000
1748487659711,0.045360,0.010894,0.000000
1748487659719,0.045376,0.010894,0.000000
1748487659727,0.045392,0.010894,0.000000
1748487659735,0.045408,0.010894,0.000000
1748487659743,0.045425,0.010894,0.000000
1748487659751,0.045440,0.010894,0.000000
1748487659760,0.045455,0.010894,0.000000
1748487659767,0.045471,0.010894,0.000000
1748487659776,0.045488,0.010894,0.000000
1748487659783,0.045503,0.010894,0.000000
1748487659792,0.045520,0.010894,0.000000
1748487754488,0.000009,0.000000,0.000000
1748487754496,0.000018,0.000000,0.000000
1748487754504,0.000026,0.000000,0.000000
1748487754512,0.000035,0.000000,0.000000
1748487754520,0.000044,0.000000,0.000000
1748487754528,0.000054,0.000000,0.000000
1748487754536,0.000063,0.000000,0.000000
1748487754544,0.000071,0.000000,0.000000
1748487754552,0.000079,0.000000,0.000000
1748487754560,0.000087,0.000000,0.000000
1748487754568,0.000095,0.000000,0.000000
1748487754576,0.000102,0.000000,0.000000
1748487754584,0.000109,0.000000,0.000000
1748487754592,0.000117,0.000000,0.000000
1748487754600,0.000125,0.000000,0.000000
1748487754608,0.000133,0.000000,0.000000
1748487754616,0.000140,0.000000,0.000000
1748487754624,0.000147,0.000000,0.000000
1748487754632,0.000155,0.000000,0.000000
1748487754640,0.000162,0.000000,0.000000
1748487754648,0.000169,0.000000,0.000000
1748487754656,0.000177,0.000000,0.000000
1748487754664,0.000186,0.000000,0.000000
1748487754672,0.000193,0.002595,0.000000
1748487754680,0.000202,0.002595,0.000000
1748487754688,0.000210,0.002595,0.000000
1748487754696,0.000219,0.002595,0.000000
1748487754704,0.000228,0.002595,0.000000
1748487754712,0.000237,0.002595,0.000000
1748487754720,0.000246,0.002595,0.000000
1748487754728,0.000255,0.002595,0.000000
1748487754736,0.000266,0.002595,0.000000
1748487754744,0.000276,0.002595,0.000000
1748487754752,0.000286,0.002595,0.000000
1748487754760,0.000295,0.002595,0.000000
1748487754768,0.000304,0.002595,0.000000
1748487754776,0.000314,0.002595,0.000000
1748487754784,0.000324,0.002595,0.000000
1748487754792,0.000334,0.002595,0.000000
1748487754800,0.000344,0.002595,0.000000
1748487754808,0.000352,0.002595,0.000000
1748487754816,0.000361,0.002595,0.000000
1748487754824,0.000370,0.002595,0.000000
1748487754832,0.000379,0.002595,0.000000
1748487754840,0.000388,0.002595,0.000000
1748487754848,0.000397,0.002595,0.000000
1748487754856,0.000404,0.002595,0.000000
1748487754864,0.000412,0.002595,0.000000
1748487754872,0.000502,0.003782,0.000000
1748487754880,0.000508,0.003782,0.000000
1748487754888,0.000514,0.003782,0.000000
1748487754896,0.000519,0.003782,0.000000
1748487754904,0.000524,0.003782,0.000000
1748487754912,0.000529,0.003782,0.000000
1748487754920,0.000536,0.003782,0.000000
1748487754928,0.000541,0.003782,0.000000
1748487754936,0.000546,0.003782,0.000000
1748487754944,0.000551,0.003782,0.000000
1748487754952,0.000557,0.003782,0.000000
1748487754960,0.000564,0.003782,0.000000
1748487754968,0.000570,0.003782,0.000000
1748487754976,0.000576,0.003782,0.000000
1748487754984,0.000582,0.003782,0.000000
1748487754992,0.000589,0.003782,0.000000
1748487755000,0.000596,0.003782,0.000000
1748487755008,0.000602,0.003782,0.000000
1748487755016,0.000608,0.003782,0.000000
1748487755024,0.000614,0.003782,0.000000
1748487755032,0.000620,0.003782,0.000000
1748487755040,0.000626,0.003782,0.000000
1748487755048,0.000633,0.003782,0.000000
1748487755056,0.000640,0.003782,0.000000
1748487755064,0.000646,0.003782,0.000000
1748487755072,0.000642,0.000247,0.000000
1748487755080,0.000648,0.000247,0.000000
1748487755088,0.000655,0.000247,0.000000
1748487755096,0.000662,0.000247,0.000000
1748487755104,0.000668,0.000247,0.000000
1748487755112,0.000674,0.000247,0.000000
1748487755120,0.000680,0.000247,0.000000
1748487755128,0.000686,0.000247,0.000000
1748487755136,0.000693,0.000247,0.000000
1748487755144,0.000700,0.000247,0.000000
1748487755152,0.000706,0.000247,0.000000
1748487755160,0.000713,0.000247,0.000000
1748487755168,0.000720,0.000247,0.000000
1748487755176,0.000727,0.000247,0.000000
1748487755184,0.000733,0.000247,0.000000
1748487755192,0.000740,0.000247,0.000000
1748487755200,0.000747,0.000247,0.000000
1748487755208,0.000754,0.000247,0.000000
1748487755216,0.000761,0.000247,0.000000
1748487755224,0.000767,0.000247,0.000000
1748487755233,0.000774,0.000247,0.000000
1748487755240,0.000780,0.000247,0.000000
1748487755248,0.000786,0.000247,0.000000
1748487755256,0.000792,0.000247,0.000000
1748487755264,0.000798,0.000247,0.000000
1748487755272,0.000804,0.000247,0.000000
1748487755280,0.000809,0.000247,0.000000
1748487755288,0.001038,0.004592,0.000000
1748487755296,0.001043,0.004592,0.000000
1748487755304,0.001049,0.004592,0.000000
1748487755312,0.001055,0.004592,0.000000
1748487755320,0.001060,0.004592,0.000000
1748487755328,0.001066,0.004592,0.000000
1748487755336,0.001072,0.004592,0.000000
1748487755344,0.001078,0.004592,0.000000
1748487755352,0.001083,0.004592,0.000000
1748487755360,0.001089,0.004592,0.000000
1748487755368,0.001095,0.004592,0.000000
1748487755376,0.001100,0.004592,0.000000
1748487755384,0.001105,0.004592,0.000000
1748487755392,0.001110,0.004592,0.000000
1748487755400,0.001116,0.004592,0.000000
1748487755408,0.001122,0.004592,0.000000
1748487755416,0.001127,0.004592,0.000000
1748487755424,0.001132,0.004592,0.000000
1748487755432,0.001137,0.004592,0.000000
1748487755440,0.001142,0.004592,0.000000
1748487755448,0.001148,0.004592,0.000000
1748487755456,0.001153,0.004592,0.000000
1748487755464,0.001158,0.004592,0.000000
1748487755472,0.001164,0.004592,0.000000
1748487755480,0.001384,0.004256,0.000000
1748487755488,0.001389,0.004256,0.000000
1748487755496,0.001394,0.004256,0.000000
1748487755504,0.001399,0.004256,0.000000
1748487755512,0.001403,0.004256,0.000000
1748487755520,0.001407,0.004256,0.000000
1748487755528,0.001412,0.004256,0.000000
1748487755536,0.001417,0.004256,0.000000
1748487755544,0.001421,0.004256,0.000000
1748487755552,0.001426,0.004256,0.000000
1748487755560,0.001430,0.004256,0.000000
1748487755568,0.001436,0.004256,0.000000
1748487755576,0.001442,0.004256,0.000000
1748487755584,0.001447,0.004256,0.000000
1748487755592,0.001451,0.004256,0.000000
1748487755600,0.001455,0.004256,0.000000
1748487755608,0.001460,0.004256,0.000000
1748487755616,0.001465,0.004256,0.000000
1748487755624,0.001470,0.004256,0.000000
1748487755632,0.001474,0.004256,0.000000
1748487755640,0.001479,0.004256,0.000000
1748487755648,0.001483,0.004256,0.000000
1748487755656,0.001489,0.004256,0.000000
1748487755664,0.001494,0.004256,0.000000
1748487755672,0.001243,0.005744,0.000000
1748487755680,0.001247,0.005744,0.000000
1748487755688,0.001252,0.005744,0.000000
1748487755696,0.001257,0.005744,0.000000
1748487755704,0.001261,0.005744,0.000000
1748487755712,0.001266,0.005744,0.000000
1748487755720,0.001271,0.005744,0.000000
1748487755728,0.001275,0.005744,0.000000
1748487755736,0.001280,0.005744,0.000000
1748487755744,0.001285,0.005744,0.000000
1748487755752,0.001291,0.005744,0.000000
1748487755760,0.001296,0.005744,0.000000
1748487755768,0.001301,0.005744,0.000000
1748487755776,0.001307,0.005744,0.000000
1748487755784,0.001311,0.005744,0.000000
1748487755792,0.001316,0.005744,0.000000
1748487755800,0.001321,0.005744,0.000000
1748487755808,0.001325,0.005744,0.000000
1748487755816,0.001330,0.005744,0.000000
1748487755824,0.001333,0.005744,0.000000
1748487755832,0.001337,0.005744,0.000000
1748487755840,0.001341,0.005744,0.000000
1748487755848,0.001346,0.005744,0.000000
1748487755856,0.001349,0.005744,0.000000
1748487755864,0.001353,0.005744,0.000000
1748487755872,0.001789,0.009933,0.000000
1748487755880,0.001794,0.009933,0.000000
1748487755888,0.001798,0.009933,0.000000
1748487755896,0.001802,0.009933,0.000000
1748487755904,0.001806,0.009933,0.000000
1748487755912,0.001810,0.009933,0.000000
1748487755920,0.001814,0.009933,0.000000
1748487755928,0.001819,0.009933,0.000000
1748487755936,0.001824,0.009933,0.000000
1748487755944,0.001829,0.009933,0.000000
1748487755952,0.001833,0.009933,0.000000
1748487755960,0.001837,0.009933,0.000000
1748487755968,0.001842,0.009933,0.000000
1748487755976,0.001848,0.009933,0.000000
1748487755984,0.001852,0.009933,0.000000
1748487755992,0.001856,0.009933,0.000000
1748487756000,0.001861,0.009933,0.000000
1748487756008,0.001865,0.009933,0.000000
1748487756016,0.001871,0.009933,0.000000
1748487756024,0.001875,0.009933,0.000000
1748487756032,0.001880,0.009933,0.000000
1748487756040,0.001885,0.009933,0.000000
1748487756048,0.001889,0.009933,0.000000
1748487756056,0.001894,0.009933,0.000000
1748487756064,0.001899,0.009933,0.000000
1748487756072,0.001918,0.003331,0.000000
1748487756080,0.001921,0.003331,0.000000
1748487756088,0.001926,0.003331,0.000000
1748487756096,0.001931,0.003331,0.000000
1748487756104,0.001935,0.003331,0.000000
1748487756112,0.001941,0.003331,0.000000
1748487756120,0.001946,0.003331,0.000000
1748487756128,0.001949,0.003331,0.000000
1748487756136,0.001954,0.003331,0.000000
1748487756144,0.001959,0.003331,0.000000
1748487756152,0.001963,0.003331,0.000000
1748487756160,0.001966,0.003331,0.000000
1748487756168,0.001970,0.003331,0.000000
1748487756176,0.001973,0.003331,0.000000
1748487756184,0.001977,0.003331,0.000000
1748487756192,0.001981,0.003331,0.000000
1748487756200,0.001985,0.003331,0.000000
1748487756208,0.001989,0.003331,0.000000
1748487756216,0.001991,0.003331,0.000000
1748487756224,0.001995,0.003331,0.000000
1748487756233,0.001999,0.003331,0.000000
1748487756240,0.002003,0.003331,0.000000
1748487756248,0.002008,0.003331,0.000000
1748487756256,0.002012,0.003331,0.000000
1748487756264,0.002016,0.003331,0.000000
1748487756272,0.002020,0.003331,0.000000
1748487756280,0.002025,0.003331,0.000000
1748487756288,0.002684,0.007485,0.000000
1748487756296,0.002688,0.007485,0.000000
1748487756304,0.002692,0.007485,0.000000
1748487756312,0.002697,0.007485,0.000000
1748487756320,0.002701,0.007485,0.000000
1748487756328,0.002706,0.007485,0.000000
1748487756336,0.002710,0.007485,0.000000
1748487756344,0.002713,0.007485,0.000000
1748487756352,0.002716,0.007485,0.000000
1748487756360,0.002721,0.007485,0.000000
1748487756368,0.002725,0.007485,0.000000
1748487756376,0.002728,0.007485,0.000000
1748487756384,0.002732,0.007485,0.000000
1748487756392,0.002737,0.007485,0.000000
1748487756400,0.002740,0.007485,0.000000
1748487756408,0.002744,0.007485,0.000000
1748487756416,0.002748,0.007485,0.000000
1748487756424,0.002751,0.007485,0.000000
1748487756432,0.002754,0.007485,0.000000
1748487756440,0.002757,0.007485,0.000000
1748487756448,0.002760,0.007485,0.000000
1748487756456,0.002763,0.007485,0.000000
1748487756464,0.002766,0.007485,0.000000
1748487756472,0.003261,0.010544,0.000000
1748487756480,0.003264,0.010544,0.000000
1748487756488,0.003268,0.010544,0.000000
1748487756496,0.003272,0.010544,0.000000
1748487756504,0.003276,0.010544,0.000000
1748487756512,0.003278,0.010544,0.000000
1748487756520,0.003282,0.010544,0.000000
1748487756528,0.003286,0.010544,0.000000
1748487756536,0.003291,0.010544,0.000000
1748487756544,0.003294,0.010544,0.000000
1748487756552,0.003298,0.010544,0.000000
1748487756560,0.003301,0.010544,0.000000
1748487756568,0.003305,0.010544,0.000000
1748487756576,0.003309,0.010544,0.000000
1748487756584,0.003313,0.010544,0.000000
1748487756592,0.003316,0.010544,0.000000
1748487756600,0.003320,0.010544,0.000000
1748487756608,0.003324,0.010544,0.000000
1748487756616,0.003328,0.010544,0.000000
1748487756624,0.003332,0.010544,0.000000
1748487756632,0.003336,0.010544,0.000000
1748487756640,0.003338,0.010544,0.000000
1748487756648,0.003342,0.010544,0.000000
1748487756656,0.003346,0.010544,0.000000
1748487756664,0.003349,0.010544,0.000000
1748487756672,0.003277,0.000519,0.000000
1748487756680,0.003280,0.000519,0.000000
1748487756688,0.003283,0.000519,0.000000
1748487756696,0.003287,0.000519,0.000000
1748487756704,0.003290,0.000519,0.000000
1748487756712,0.003293,0.000519,0.000000
1748487756720,0.003296,0.000519,0.000000
1748487756728,0.003298,0.000519,0.000000
1748487756736,0.003300,0.000519,0.000000
1748487756744,0.003304,0.000519,0.000000
1748487756752,0.003307,0.000519,0.000000
1748487756760,0.003309,0.000519,0.000000
1748487756768,0.003313,0.000519,0.000000
1748487756776,0.003316,0.000519,0.000000
1748487756784,0.003318,0.000519,0.000000
1748487756792,0.003321,0.000519,0.000000
1748487756800,0.003325,0.000519,0.000000
1748487756808,0.003326,0.000519,0.000000
1748487756816,0.003329,0.000519,0.000000
1748487756824,0.003331,0.000519,0.000000
1748487756832,0.003333,0.000519,0.000000
1748487756840,0.003335,0.000519,0.000000
1748487756848,0.003338,0.000519,0.000000
1748487756856,0.003341,0.000519,0.000000
1748487756864,0.003344,0.000519,0.000000
1748487756872,0.003430,0.003419,0.000000
1748487756880,0.003433,0.003419,0.000000
1748487756888,0.003435,0.003419,0.000000
1748487756896,0.003438,0.003419,0.000000
1748487756904,0.003439,0.003419,0.000000
