trajectory_id,timestamp,position,speed,angular_velocity
89,1748487844476,22.762376,5.485155,0.000000
89,1748487844476,23.315343,5.574311,0.000000
89,1748487844476,23.877262,5.664185,0.000000
89,1748487844476,24.448204,5.754780,0.000000
89,1748487844476,25.028242,5.846093,0.000000
89,1748487844476,25.617447,5.938126,0.000000
89,1748487844476,26.215891,6.030878,0.000000
89,1748487844476,26.823646,6.124350,0.000000
89,1748487844476,27.440785,6.218541,0.000000
89,1748487844476,28.067379,6.313452,0.000000
89,1748487844476,28.703499,6.409081,0.000000
89,1748487844476,29.349219,6.505431,0.000000
89,1748487844476,30.004609,6.602499,0.000000
89,1748487844476,30.669743,6.700287,0.000000
89,1748487844476,31.344691,6.798795,0.000000
89,1748487844476,32.029526,6.898021,0.000000
89,1748487844476,32.724319,6.997967,0.000000
89,1748487844476,33.429143,7.098633,0.000000
89,1748487844476,34.144070,7.200018,0.000000
89,1748487844476,34.869171,7.302122,0.000000
89,1748487844476,35.604518,7.404946,0.000000
89,1748487844476,36.350184,7.508489,0.000000
89,1748487844476,37.106240,7.612751,0.000000
89,1748487844476,37.872758,7.717733,0.000000
89,1748487844476,38.649810,7.823434,0.000000
89,1748487844476,39.437469,7.929855,0.000000
89,1748487844476,40.235805,8.036995,0.000000
89,1748487844476,41.044892,8.144854,0.000000
89,1748487844476,41.864800,8.253432,0.000000
89,1748487844476,42.695602,8.362731,0.000000
89,1748487844476,43.537370,8.472748,0.000000
89,1748487844476,44.390176,8.583485,0.000000
89,1748487844476,45.254091,8.694941,0.000000
89,1748487844476,46.129188,8.807117,0.000000
89,1748487844476,47.015538,8.920012,0.000000
89,1748487844476,47.913214,9.033626,0.000000
89,1748487844476,48.822287,9.147960,0.000000
89,1748487844476,49.742830,9.263013,0.000000
89,1748487844476,50.674914,9.378785,0.000000
89,1748487844476,51.618611,9.495277,0.000000
89,1748487844476,52.573993,9.612488,0.000000
89,1748487844476,53.541133,9.730419,0.000000
89,1748487844476,54.520101,9.849069,0.000000
89,1748487844476,55.510970,9.968438,0.000000
89,1748487844476,56.513813,10.088527,0.000000
89,1748487844476,57.528700,10.209335,0.000000
89,1748487844476,58.555704,10.330863,0.000000
89,1748487844476,59.594896,10.453110,0.000000
89,1748487844476,60.646350,10.576076,0.000000
89,1748487844476,61.710136,10.699762,0.000000
89,1748487844476,62.786326,10.824167,0.000000
89,1748487844476,63.874993,10.949291,0.000000
89,1748487844476,64.976208,11.075135,0.000000
89,1748487844476,66.090044,11.201698,0.000000
89,1748487844476,67.216572,11.328981,0.000000
89,1748487844476,68.355864,11.456983,0.000000
89,1748487844476,69.507992,11.585704,0.000000
89,1748487844476,70.673029,11.715145,0.000000
89,1748487844476,71.851045,11.845305,0.000000
89,1748487844476,73.042114,11.976184,0.000000
89,1748487844476,74.246306,12.107783,0.000000
89,1748487844476,75.463695,12.240102,0.000000
89,1748487844476,76.694351,12.373139,0.000000
89,1748487844476,77.938346,12.506896,0.000000
89,1748487844476,79.195754,12.641373,0.000000
89,1748487844476,80.466645,12.776568,0.000000
89,1748487844476,81.751091,12.912483,0.000000
89,1748487844476,83.049165,13.049118,0.000000
89,1748487844476,84.360939,13.186472,0.000000
89,1748487844476,85.686484,13.324545,0.000000
89,1748487844476,87.025872,13.463338,0.000000
89,1748487844476,88.379175,13.602850,0.000000
89,1748487844476,89.746466,13.743081,0.000000
89,1748487844476,91.127816,13.884032,0.000000
89,1748487844476,92.523296,14.025702,0.000000
89,1748487844476,93.932980,14.168092,0.000000
89,1748487844476,95.356939,14.311201,0.000000
89,1748487844476,96.795244,14.455029,0.000000
89,1748487844476,98.247968,14.599577,0.000000
89,1748487844476,99.715183,14.744844,0.000000
89,1748487844476,101.196961,14.890830,0.000000
89,1748487844476,102.693374,15.037536,0.000000
89,1748487844476,104.204492,15.184961,0.000000
89,1748487844476,105.730390,15.333106,0.000000
89,1748487844476,107.271138,15.481970,0.000000
89,1748487844476,108.826808,15.631553,0.000000
89,1748487844476,110.397472,15.781856,0.000000
89,1748487844476,111.983203,15.932878,0.000000
89,1748487844476,113.584072,16.084620,0.000000
89,1748487844476,115.200151,16.237081,0.000000
89,1748487844476,116.831512,16.390261,0.000000
89,1748487844476,118.478227,16.544161,0.000000
89,1748487844476,120.140368,16.698780,0.000000
89,1748487844476,121.818007,16.854118,0.000000
89,1748487844476,123.511216,17.010176,0.000000
89,1748487844476,125.220066,17.166953,0.000000
89,1748487844476,126.944630,17.324450,0.000000
89,1748487844476,128.684980,17.482665,0.000000
89,1748487844476,130.441187,17.641601,0.000000
89,1748487844476,132.213324,17.801256,0.000000
89,1748487844476,134.001462,17.961630,0.000000
89,1748487844476,135.805674,18.122723,0.000000
89,1748487844476,137.626031,18.284536,0.000000
89,1748487844476,139.462605,18.447068,0.000000
89,1748487844476,141.315469,18.610320,0.000000
89,1748487844476,143.184693,18.774291,0.000000
89,1748487844476,145.070351,18.938981,0.000000
89,1748487844476,146.972513,19.104391,0.000000
89,1748487844476,148.891253,19.270520,0.000000
89,1748487844476,150.826641,19.437368,0.000000
89,1748487844476,152.778751,19.604936,0.000000
89,1748487844476,154.747653,19.773224,0.000000
89,1748487844476,156.733419,19.942230,0.000000
89,1748487844476,158.736123,20.111956,0.000000
89,1748487844476,160.755834,20.282402,0.000000
89,1748487844476,162.792627,20.453566,0.000000
89,1748487844476,164.846572,20.625451,0.000000
89,1748487844476,166.917741,20.798054,0.000000
89,1748487844476,169.006206,20.971377,0.000000
89,1748487844476,171.112040,21.145419,0.000000
89,1748487844476,173.235314,21.320181,0.000000
89,1748487844476,175.376100,21.495662,0.000000
89,1748487844476,177.534471,21.671863,0.000000
89,1748487844476,179.710497,21.848782,0.000000
89,1748487844476,181.904251,22.026422,0.000000
89,1748487844476,184.115805,22.204780,0.000000
89,1748487844476,186.345231,22.383858,0.000000
89,1748487844476,188.592601,22.563655,0.000000
89,1748487844476,190.857986,22.744172,0.000000
89,1748487844476,193.141459,22.925408,0.000000
89,1748487844476,195.443092,23.107364,0.000000
89,1748487844476,197.762956,23.290039,0.000000
89,1748487844476,200.101124,23.473433,0.000000
89,1748487844476,202.457667,23.657547,0.000000
89,1748487844476,204.832657,23.842380,0.000000
89,1748487844476,207.226166,24.027932,0.000000
89,1748487844476,209.638267,24.214204,0.000000
89,1748487844476,212.069031,24.401195,0.000000
89,1748487844476,214.518530,24.588905,0.000000
89,1748487844476,216.986836,24.777335,0.000000
89,1748487844476,219.474021,24.966485,0.000000
89,1748487844476,221.980157,25.156353,0.000000
89,1748487844476,224.505316,25.346941,0.000000
89,1748487844476,227.049569,25.538249,0.000000
89,1748487844476,229.612990,25.730276,0.000000
89,1748487844476,232.195649,25.923022,0.000000
89,1748487844476,234.797618,26.116487,0.000000
89,1748487844476,237.418970,26.310672,0.000000
89,1748487844476,240.059776,26.505577,0.000000
89,1748487844476,242.720109,26.701200,0.000000
89,1748487844476,245.400040,26.897543,0.000000
89,1748487844476,248.099642,27.094606,0.000000
89,1748487844476,250.818986,27.292388,0.000000
89,1748487844476,253.558144,27.490889,0.000000
89,1748487844476,256.317187,27.690110,0.000000
89,1748487844476,259.096189,27.890050,0.000000
89,1748487844476,261.895221,28.090709,0.000000
89,1748487844476,264.714355,28.292088,0.000000
89,1748487844476,267.553663,28.494186,0.000000
89,1748487844476,270.413216,28.697004,0.000000
89,1748487844476,273.293088,28.900540,0.000000
89,1748487844476,276.193348,29.104797,0.000000
89,1748487844476,279.114071,29.309772,0.000000
89,1748487844476,282.055327,29.515467,0.000000
89,1748487844476,285.017188,29.721882,0.000000
89,1748487844476,287.999727,29.929016,0.000000
89,1748487844476,291.003015,30.136869,0.000000
89,1748487844476,294.027125,30.345441,0.000000
89,1748487844476,297.072128,30.554733,0.000000
89,1748487844476,300.138096,30.764745,0.000000
89,1748487844476,303.225101,30.975475,0.000000
89,1748487844476,306.333215,31.186925,0.000000
89,1748487844476,309.462510,31.399095,0.000000
89,1748487844476,312.613058,31.611984,0.000000
89,1748487844476,315.784930,31.825592,0.000000
89,1748487844476,318.978200,32.039920,0.000000
89,1748487844476,322.192938,32.254967,0.000000
89,1748487844476,325.429217,32.470733,0.000000
89,1748487844476,328.687109,32.687219,0.000000
89,1748487844476,331.966685,32.904424,0.000000
89,1748487844476,335.268018,33.122348,0.000000
89,1748487844476,338.591179,33.340992,0.000000
89,1748487844476,341.936240,33.560356,0.000000
89,1748487844476,345.303274,33.780438,0.000000
89,1748487844476,348.692352,34.001240,0.000000
89,1748487844476,352.103546,34.222762,0.000000
89,1748487844476,355.536928,34.445002,0.000000
89,1748487844476,358.992570,34.667963,0.000000
89,1748487844476,362.470545,34.891642,0.000000
89,1748487844476,365.970923,35.116041,0.000000
89,1748487844476,369.493777,35.341159,0.000000
89,1748487844476,373.039179,35.566997,0.000000
89,1748487844476,376.607200,35.793554,0.000000
89,1748487844476,380.197913,36.020831,0.000000
89,1748487844476,383.811390,36.248827,0.000000
89,1748487844476,387.447703,36.477542,0.000000
89,1748487844476,391.106923,36.706976,0.000000
89,1748487844476,394.789122,36.937130,0.000000
89,1748487844476,398.494373,37.168004,0.000000
89,1748487844476,402.222747,37.399596,0.000000
89,1748487844476,405.974316,37.631909,0.000000
89,1748487844476,409.749152,37.864940,0.000000
89,1748487844476,413.547328,38.098691,0.000000
89,1748487844476,417.368914,38.333161,0.000000
89,1748487844476,421.213984,38.568351,0.000000
89,1748487844476,425.082609,38.804260,0.000000
89,1748487844476,428.974860,39.040888,0.000000
89,1748487844476,432.890810,39.278236,0.000000
89,1748487844476,436.830531,39.516303,0.000000
89,1748487844476,440.794095,39.755090,0.000000
89,1748487844476,444.781573,39.994596,0.000000
89,1748487844476,448.793038,40.234821,0.000000
89,1748487844476,452.828561,40.475766,0.000000
89,1748487844476,456.888215,40.717430,0.000000
89,1748487844476,460.972071,40.959813,0.000000
89,1748487844476,465.080202,41.202916,0.000000
89,1748487844476,469.212678,41.446738,0.000000
89,1748487844476,473.369573,41.691280,0.000000
89,1748487844476,477.550958,41.936541,0.000000
89,1748487844476,481.756905,42.182521,0.000000
89,1748487844476,485.987487,42.429221,0.000000
89,1748487844476,490.242774,42.676640,0.000000
89,1748487844476,494.522839,42.924778,0.000000
89,1748487844476,498.827753,43.173636,0.000000
89,1748487844476,503.157590,43.423214,0.000000
89,1748487844476,507.512420,43.673510,0.000000
89,1748487844476,511.892316,43.924526,0.000000
89,1748487844476,516.297349,44.176262,0.000000
89,1748487844476,520.727592,44.428716,0.000000
89,1748487844476,525.183116,44.681891,0.000000
89,1748487844476,529.663994,44.935784,0.000000
89,1748487844476,534.170297,45.190397,0.000000
89,1748487844476,538.702098,45.445729,0.000000
89,1748487844476,543.259467,45.701781,0.000000
89,1748487844476,547.842478,45.958552,0.000000
89,1748487844476,552.451202,46.216042,0.000000
89,1748487844476,557.085710,46.474252,0.000000
89,1748487844476,561.746076,46.733181,0.000000
89,1748487844476,566.432371,46.992830,0.000000
89,1748487844476,571.144666,47.253198,0.000000
89,1748487844476,575.883034,47.514285,0.000000
89,1748487844476,580.647547,47.776092,0.000000
89,1748487844476,585.438277,48.038618,0.000000
89,1748487844476,590.255295,48.301864,0.000000
89,1748487844476,595.098673,48.565829,0.000000
89,1748487844476,599.968484,48.830513,0.000000
89,1748487844476,604.864800,49.095916,0.000000
89,1748487844476,609.787692,49.362039,0.000000
89,1748487844476,614.737232,49.628882,0.000000
89,1748487844476,619.713492,49.896444,0.000000
89,1748487844476,624.716544,50.164725,0.000000
89,1748487844476,629.746461,50.433725,0.000000
89,1748487844476,634.803313,50.703445,0.000000
89,1748487844476,639.887174,50.973884,0.000000
89,1748487844476,644.998114,51.245043,0.000000
89,1748487844476,650.136206,51.516921,0.000000
89,1748487844476,655.301522,51.789519,0.000000
89,1748487844476,660.494134,52.062835,0.000000
89,1748487844476,665.714113,52.336872,0.000000
89,1748487844476,670.961532,52.611627,0.000000
89,1748487844476,676.236463,52.887102,0.000000
89,1748487844476,681.538977,53.163296,0.000000
89,1748487844476,686.869146,53.440210,0.000000
89,1748487844476,692.227043,53.717843,0.000000
89,1748487844476,697.612739,53.996196,0.000000
89,1748487844476,703.026306,54.275268,0.000000
89,1748487844476,708.467816,54.555059,0.000000
89,1748487844476,713.937342,54.835569,0.000000
89,1748487844476,719.434954,55.116799,0.000000
89,1748487844476,724.960725,55.398749,0.000000
89,1748487844476,730.514728,55.681417,0.000000
89,1748487844476,736.097033,55.964806,0.000000
89,1748487844476,741.707713,56.248913,0.000000
89,1748487844476,747.346840,56.533740,0.000000
89,1748487844476,753.014485,56.819286,0.000000
89,1748487844476,758.710721,57.105552,0.000000
89,1748487844476,764.435619,57.392537,0.000000
89,1748487844476,770.189252,57.680241,0.000000
89,1748487844476,775.971691,57.968665,0.000000
89,1748487844476,781.783009,58.257808,0.000000
89,1748487844476,787.623277,58.547671,0.000000
89,1748487844476,793.492567,58.838253,0.000000
90,1748487845476,0.154167,0.006247,0.000000
90,1748487845476,0.154821,0.006964,0.000000
90,1748487845476,0.155586,0.008445,0.000000
90,1748487845476,0.156536,0.010689,0.000000
90,1748487845476,0.157749,0.013697,0.000000
90,1748487845476,0.159301,0.017468,0.000000
90,1748487845476,0.161268,0.022004,0.000000
90,1748487845476,0.163727,0.027302,0.000000
90,1748487845476,0.166754,0.033365,0.000000
90,1748487845476,0.170425,0.040191,0.000000
90,1748487845476,0.174818,0.047780,0.000000
90,1748487845476,0.180007,0.056133,0.000000
90,1748487845476,0.186070,0.065250,0.000000
90,1748487845476,0.193082,0.075131,0.000000
90,1748487845476,0.201121,0.085775,0.000000
90,1748487845476,0.210263,0.097183,0.000000
90,1748487845476,0.220583,0.109354,0.000000
90,1748487845476,0.232159,0.122289,0.000000
90,1748487845476,0.245066,0.135987,0.000000
90,1748487845476,0.259382,0.150450,0.000000
90,1748487845476,0.275182,0.165675,0.000000
90,1748487845476,0.292542,0.181665,0.000000
90,1748487845476,0.311540,0.198418,0.000000
90,1748487845476,0.332251,0.215935,0.000000
90,1748487845476,0.354753,0.234215,0.000000
90,1748487845476,0.379120,0.253259,0.000000
90,1748487845476,0.405430,0.273066,0.000000
90,1748487845476,0.433759,0.293637,0.000000
90,1748487845476,0.464183,0.314972,0.000000
90,1748487845476,0.496779,0.337071,0.000000
90,1748487845476,0.531622,0.359933,0.000000
90,1748487845476,0.568791,0.383558,0.000000
90,1748487845476,0.608359,0.407948,0.000000
90,1748487845476,0.650405,0.433100,0.000000
90,1748487845476,0.695005,0.459017,0.000000
90,1748487845476,0.742234,0.485697,0.000000
90,1748487845476,0.792170,0.513141,0.000000
90,1748487845476,0.844888,0.541348,0.000000
90,1748487845476,0.900465,0.570319,0.000000
90,1748487845476,0.958977,0.600054,0.000000
90,1748487845476,1.020501,0.630552,0.000000
90,1748487845476,1.085113,0.661814,0.000000
90,1748487845476,1.152889,0.693839,0.000000
90,1748487845476,1.223906,0.726629,0.000000
90,1748487845476,1.298241,0.760181,0.000000
90,1748487845476,1.375968,0.794498,0.000000
90,1748487845476,1.457166,0.829578,0.000000
90,1748487845476,1.541909,0.865421,0.000000
90,1748487845476,1.630275,0.902028,0.000000
90,1748487845476,1.722340,0.939399,0.000000
90,1748487845476,1.818180,0.977534,0.000000
90,1748487845476,1.917872,1.016432,0.000000
90,1748487845476,2.021492,1.056093,0.000000
90,1748487845476,2.129117,1.096519,0.000000
90,1748487845476,2.240821,1.137708,0.000000
90,1748487845476,2.356683,1.179660,0.000000
90,1748487845476,2.476779,1.222376,0.000000
90,1748487845476,2.601184,1.265856,0.000000
90,1748487845476,2.729976,1.310100,0.000000
90,1748487845476,2.863230,1.355107,0.000000
90,1748487845476,3.001022,1.400877,0.000000
90,1748487845476,3.143431,1.447412,0.000000
90,1748487845476,3.290530,1.494709,0.000000
90,1748487845476,3.442398,1.542771,0.000000
90,1748487845476,3.599110,1.591596,0.000000
90,1748487845476,3.760743,1.641185,0.000000
90,1748487845476,3.927372,1.691537,0.000000
90,1748487845476,4.099075,1.742653,0.000000
90,1748487845476,4.275928,1.794533,0.000000
90,1748487845476,4.458008,1.847176,0.000000
90,1748487845476,4.645389,1.900583,0.000000
90,1748487845476,4.838150,1.954754,0.000000
90,1748487845476,5.036365,2.009688,0.000000
90,1748487845476,5.240113,2.065385,0.000000
90,1748487845476,5.449468,2.121847,0.000000
90,1748487845476,5.664507,2.179072,0.000000
90,1748487845476,5.885308,2.237060,0.000000
90,1748487845476,6.111945,2.295813,0.000000
90,1748487845476,6.344496,2.355329,0.000000
90,1748487845476,6.583036,2.415608,0.000000
90,1748487845476,6.827643,2.476651,0.000000
90,1748487845476,7.078392,2.538458,0.000000
90,1748487845476,7.335360,2.601028,0.000000
90,1748487845476,7.598623,2.664362,0.000000
90,1748487845476,7.868258,2.728460,0.000000
90,1748487845476,8.144340,2.793321,0.000000
90,1748487845476,8.426947,2.858946,0.000000
90,1748487845476,8.716155,2.925334,0.000000
90,1748487845476,9.012040,2.992486,0.000000
90,1748487845476,9.314678,3.060402,0.000000
90,1748487845476,9.624145,3.129081,0.000000
90,1748487845476,9.940519,3.198524,0.000000
90,1748487845476,10.263876,3.268731,0.000000
90,1748487845476,10.594291,3.339701,0.000000
90,1748487845476,10.931841,3.411435,0.000000
90,1748487845476,11.276603,3.483932,0.000000
90,1748487845476,11.628653,3.557193,0.000000
90,1748487845476,11.988067,3.631218,0.000000
90,1748487845476,12.354922,3.706006,0.000000
90,1748487845476,12.729294,3.781558,0.000000
90,1748487845476,13.111259,3.857873,0.000000
90,1748487845476,13.500894,3.934953,0.000000
90,1748487845476,13.898275,4.012795,0.000000
90,1748487845476,14.303479,4.091402,0.000000
90,1748487845476,14.716581,4.170772,0.000000
90,1748487845476,15.137658,4.250905,0.000000
90,1748487845476,15.566788,4.331803,0.000000
90,1748487845476,16.004044,4.413463,0.000000
90,1748487845476,16.449506,4.495888,0.000000
90,1748487845476,16.903247,4.579076,0.000000
90,1748487845476,17.365346,4.663028,0.000000
90,1748487845476,17.835879,4.747743,0.000000
90,1748487845476,18.314920,4.833222,0.000000
90,1748487845476,18.802548,4.919465,0.000000
90,1748487845476,19.298839,5.006471,0.000000
90,1748487845476,19.803868,5.094241,0.000000
90,1748487845476,20.317712,5.182774,0.000000
90,1748487845476,20.840448,5.272071,0.000000
90,1748487845476,21.372152,5.362132,0.000000
90,1748487845476,21.912900,5.452956,0.000000
90,1748487845476,22.462769,5.544544,0.000000
90,1748487845476,23.021835,5.636896,0.000000
90,1748487845476,23.590174,5.730011,0.000000
90,1748487845476,24.167862,5.823890,0.000000
90,1748487845476,24.754977,5.918532,0.000000
90,1748487845476,25.351594,6.013938,0.000000
90,1748487845476,25.957790,6.110108,0.000000
90,1748487845476,26.573641,6.207041,0.000000
90,1748487845476,27.199224,6.304738,0.000000
90,1748487845476,27.834614,6.403199,0.000000
90,1748487845476,28.479889,6.502423,0.000000
90,1748487845476,29.135124,6.602411,0.000000
90,1748487845476,29.800397,6.703162,0.000000
90,1748487845476,30.475782,6.804677,0.000000
90,1748487845476,31.161358,6.906956,0.000000
90,1748487845476,31.857199,7.009998,0.000000
90,1748487845476,32.563383,7.113804,0.000000
90,1748487845476,33.279985,7.218374,0.000000
90,1748487845476,34.007083,7.323707,0.000000
90,1748487845476,34.744752,7.429803,0.000000
90,1748487845476,35.493069,7.536664,0.000000
90,1748487845476,36.252110,7.644288,0.000000
90,1748487845476,37.021952,7.752675,0.000000
90,1748487845476,37.802671,7.861827,0.000000
90,1748487845476,38.594343,7.971742,0.000000
90,1748487845476,39.397045,8.082420,0.000000
90,1748487845476,40.210852,8.193862,0.000000
90,1748487845476,41.035842,8.306068,0.000000
90,1748487845476,41.872091,8.419037,0.000000
90,1748487845476,42.719675,8.532770,0.000000
90,1748487845476,43.578671,8.647267,0.000000
90,1748487845476,44.449154,8.762527,0.000000
90,1748487845476,45.331202,8.878551,0.000000
90,1748487845476,46.224890,8.995338,0.000000
90,1748487845476,47.130295,9.112889,0.000000
90,1748487845476,48.047493,9.231204,0.000000
90,1748487845476,48.976561,9.350282,0.000000
90,1748487845476,49.917575,9.470124,0.000000
90,1748487845476,50.870611,9.590730,0.000000
90,1748487845476,51.835746,9.712099,0.000000
90,1748487845476,52.813057,9.834232,0.000000
90,1748487845476,53.802618,9.957128,0.000000
90,1748487845476,54.804508,10.080788,0.000000
90,1748487845476,55.818801,10.205212,0.000000
90,1748487845476,56.845576,10.330399,0.000000
90,1748487845476,57.884907,10.456350,0.000000
90,1748487845476,58.936871,10.583065,0.000000
90,1748487845476,60.001545,10.710543,0.000000
90,1748487845476,61.079005,10.838785,0.000000
90,1748487845476,62.169328,10.967790,0.000000
90,1748487845476,63.272589,11.097559,0.000000
90,1748487845476,64.388865,11.228092,0.000000
90,1748487845476,65.518232,11.359388,0.000000
90,1748487845476,66.660768,11.491448,0.000000
90,1748487845476,67.816547,11.624271,0.000000
90,1748487845476,68.985648,11.757858,0.000000
90,1748487845476,70.168145,11.892209,0.000000
90,1748487845476,71.364115,12.027324,0.000000
90,1748487845476,72.573635,12.163202,0.000000
90,1748487845476,73.796781,12.299843,0.000000
90,1748487845476,75.033629,12.437248,0.000000
90,1748487845476,76.284256,12.575417,0.000000
90,1748487845476,77.548738,12.714350,0.000000
90,1748487845476,78.827151,12.854046,0.000000
90,1748487845476,80.119572,12.994506,0.000000
90,1748487845476,81.426078,13.135729,0.000000
90,1748487845476,82.746744,13.277716,0.000000
90,1748487845476,84.081646,13.420466,0.000000
90,1748487845476,85.430862,13.563981,0.000000
90,1748487845476,86.794468,13.708259,0.000000
90,1748487845476,88.172540,13.853300,0.000000
90,1748487845476,89.565153,13.999105,0.000000
90,1748487845476,90.972386,14.145674,0.000000
90,1748487845476,92.394314,14.293006,0.000000
90,1748487845476,93.831013,14.441102,0.000000
90,1748487845476,95.282559,14.589962,0.000000
90,1748487845476,96.749030,14.739585,0.000000
90,1748487845476,98.230502,14.889971,0.000000
90,1748487845476,99.727050,15.041122,0.000000
90,1748487845476,101.238752,15.193036,0.000000
90,1748487845476,102.765683,15.345714,0.000000
90,1748487845476,104.307920,15.499155,0.000000
90,1748487845476,105.865539,15.653360,0.000000
90,1748487845476,107.438617,15.808328,0.000000
90,1748487845476,109.027230,15.964060,0.000000
90,1748487845476,110.631455,16.120556,0.000000
90,1748487845476,112.251367,16.277816,0.000000
90,1748487845476,113.887043,16.435839,0.000000
90,1748487845476,115.538560,16.594625,0.000000
90,1748487845476,117.205994,16.754175,0.000000
90,1748487845476,118.889421,16.914489,0.000000
90,1748487845476,120.588917,17.075567,0.000000
90,1748487845476,122.304560,17.237408,0.000000
90,1748487845476,124.036424,17.400013,0.000000
90,1748487845476,125.784588,17.563381,0.000000
90,1748487845476,127.549126,17.727513,0.000000
90,1748487845476,129.330116,17.892409,0.000000
90,1748487845476,131.127633,18.058068,0.000000
90,1748487845476,132.941755,18.224491,0.000000
90,1748487845476,134.772557,18.391677,0.000000
90,1748487845476,136.620116,18.559627,0.000000
90,1748487845476,138.484508,18.728341,0.000000
90,1748487845476,140.365809,18.897818,0.000000
90,1748487845476,142.264097,19.068059,0.000000
90,1748487845476,144.179447,19.239064,0.000000
90,1748487845476,146.111935,19.410832,0.000000
90,1748487845476,148.061638,19.583364,0.000000
90,1748487845476,150.028633,19.756659,0.000000
90,1748487845476,152.012996,19.930718,0.000000
90,1748487845476,154.014802,20.105541,0.000000
90,1748487845476,156.034129,20.281127,0.000000
90,1748487845476,158.071053,20.457477,0.000000
90,1748487845476,160.125650,20.634591,0.000000
90,1748487845476,162.197997,20.812468,0.000000
90,1748487845476,164.288169,20.991109,0.000000
90,1748487845476,166.396244,21.170513,0.000000
90,1748487845476,168.522297,21.350681,0.000000
90,1748487845476,170.666406,21.531613,0.000000
90,1748487845476,172.828645,21.713308,0.000000
90,1748487845476,175.009093,21.895767,0.000000
90,1748487845476,177.207824,22.078990,0.000000
90,1748487845476,179.424916,22.262976,0.000000
90,1748487845476,181.660445,22.447725,0.000000
90,1748487845476,183.914487,22.633239,0.000000
90,1748487845476,186.187118,22.819516,0.000000
90,1748487845476,188.478415,23.006556,0.000000
90,1748487845476,190.788455,23.194361,0.000000
90,1748487845476,193.117313,23.382929,0.000000
90,1748487845476,195.465066,23.572260,0.000000
90,1748487845476,197.831790,23.762355,0.000000
90,1748487845476,200.217563,23.953214,0.000000
90,1748487845476,202.622459,24.144836,0.000000
90,1748487845476,205.046555,24.337222,0.000000
90,1748487845476,207.489929,24.530372,0.000000
90,1748487845476,209.952655,24.724285,0.000000
90,1748487845476,212.434811,24.918962,0.000000
90,1748487845476,214.936473,25.114402,0.000000
90,1748487845476,217.457717,25.310606,0.000000
90,1748487845476,219.998620,25.507574,0.000000
90,1748487845476,222.559257,25.705305,0.000000
90,1748487845476,225.139706,25.903800,0.000000
90,1748487845476,227.740043,26.103059,0.000000
90,1748487845476,230.360343,26.303081,0.000000
90,1748487845476,233.000684,26.503867,0.000000
90,1748487845476,235.661142,26.705416,0.000000
90,1748487845476,238.341793,26.907729,0.000000
90,1748487845476,241.042714,27.110806,0.000000
90,1748487845476,243.763980,27.314646,0.000000
90,1748487845476,246.505668,27.519250,0.000000
90,1748487845476,249.267855,27.724618,0.000000
90,1748487845476,252.050617,27.930749,0.000000
90,1748487845476,254.854031,28.137644,0.000000
90,1748487845476,257.678172,28.345302,0.000000
90,1748487845476,260.523116,28.553724,0.000000
90,1748487845476,263.388942,28.762910,0.000000
90,1748487845476,266.275724,28.972859,0.000000
90,1748487845476,269.183539,29.183572,0.000000
90,1748487845476,272.112464,29.395048,0.000000
90,1748487845476,275.062574,29.607289,0.000000
90,1748487845476,278.033947,29.820292,0.000000
90,1748487845476,281.026658,30.034060,0.000000
90,1748487845476,284.040784,30.248591,0.000000
90,1748487845476,287.076402,30.463885,0.000000
90,1748487845476,290.133587,30.679944,0.000000
90,1748487845476,293.212416,30.896765,0.000000
90,1748487845476,296.312965,31.114351,0.000000
90,1748487845476,299.435312,31.332700,0.000000
90,1748487845476,302.579531,31.551813,0.000000
90,1748487845476,305.745700,31.771689,0.000000
90,1748487845476,308.933894,31.992329,0.000000
90,1748487845476,312.144191,32.213733,0.000000
90,1748487845476,315.376666,32.435900,0.000000
90,1748487845476,318.631396,32.658831,0.000000
90,1748487845476,321.908458,32.882525,0.000000
90,1748487845476,325.207927,33.106983,0.000000
90,1748487845476,328.529880,33.332205,0.000000
90,1748487845476,331.874393,33.558190,0.000000
90,1748487845476,335.241543,33.784939,0.000000
90,1748487845476,338.631406,34.012452,0.000000
90,1748487845476,342.044059,34.240728,0.000000
90,1748487845476,345.479577,34.469768,0.000000
90,1748487845476,348.938038,34.699571,0.000000
90,1748487845476,352.419517,34.930138,0.000000
90,1748487845476,355.924091,35.161469,0.000000
90,1748487845476,359.451836,35.393563,0.000000
90,1748487845476,363.002829,35.626421,0.000000
90,1748487845476,366.577146,35.860043,0.000000
90,1748487845476,370.174863,36.094428,0.000000
90,1748487845476,373.796057,36.329576,0.000000
90,1748487845476,377.440804,36.565489,0.000000
90,1748487845476,381.109180,36.802165,0.000000
90,1748487845476,384.801262,37.039604,0.000000
90,1748487845476,388.517127,37.277808,0.000000
90,1748487845476,392.256849,37.516775,0.000000
90,1748487845476,396.020507,37.756505,0.000000
90,1748487845476,399.808176,37.996999,0.000000
90,1748487845476,403.619932,38.238257,0.000000
90,1748487845476,407.455853,38.480278,0.000000
90,1748487845476,411.316013,38.723063,0.000000
90,1748487845476,415.200491,38.966612,0.000000
90,1748487845476,419.109361,39.210924,0.000000
90,1748487845476,423.042701,39.456000,0.000000
90,1748487845476,427.000587,39.701839,0.000000
90,1748487845476,430.983094,39.948443,0.000000
90,1748487845476,434.990301,40.195809,0.000000
